lat,lon,sza,lt,fmax,event,t_fdmax,t_rdmax,dt,pk
52.16,-106.53,119.76,22.15,0.00011417299999999999,2012-03-05 04:09:00,2012-03-05 03:29:00.187000,2012-03-05 03:36:57.000398,476.81,55_sas
53.98,-122.59,110.3,20.15,0.000114173,2012-03-05 04:09:00,2012-03-05 03:29:00.187000,2012-03-05 03:37:06.000143,485.81,55_pgr
38.86,-99.39,58.05,18.13,0.00011396299999999999,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:06:03.945346,116.94,56_fhe
38.86,-99.39,58.05,18.13,0.000113963,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:04:22.729365,15.72,56_fhw
43.27,-120.36,42.68,16.13,0.00011396299999999999,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:04:24.055031,17.05,56_cve
43.27,-120.36,42.68,16.13,0.000113963,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:04:23.850469,16.84,56_cvw
49.39,-82.32,68.87,19.13,0.00011396299999999999,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:05:33.071400,86.06,56_kap
52.16,-106.53,53.63,17.13,0.000113963,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:04:27.089482,20.08,56_sas
53.98,-122.59,45.05,16.13,0.00011396299999999999,2012-07-06 23:08:00,2012-07-06 23:04:07.010000,2012-07-06 23:04:24.089316,17.08,56_pgr
37.1,-77.95,51.11,14.23,9.15079e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:11:15.008446,110.6,57_bks
38.86,-99.39,49.56,13.23,9.150790000000001e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:11:11.863503,107.46,57_fhe
38.86,-99.39,49.56,13.23,9.15079e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:11:30.945157,126.54,57_fhw
43.27,-120.36,57.87,11.23,9.150790000000001e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:11:50.117390,145.71,57_cve
43.27,-120.36,57.87,11.23,9.15079e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:12:32.592098,188.19,57_cvw
49.39,-82.32,61.47,14.23,9.150790000000001e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:10:52.015583,87.61,57_kap
52.16,-106.53,63.3,12.23,9.15079e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:12:42.044102,197.64,57_sas
53.98,-122.59,68.07,11.23,9.150790000000001e-05,2012-10-20 18:14:00,2012-10-20 18:09:24.407000,2012-10-20 18:11:48.008090,143.6,57_pgr
38.86,-99.39,138.66,21.98,8.76464e-05,2012-01-23 03:59:00,2012-01-23 03:33:00.407000,2012-01-23 03:46:47.305713,826.9,58_fhe
38.86,-99.39,138.66,21.98,8.76464e-05,2012-01-23 03:59:00,2012-01-23 03:33:00.407000,2012-01-23 03:42:52.780333,592.37,58_fhw
43.27,-120.36,122.4,19.98,8.76464e-05,2012-01-23 03:59:00,2012-01-23 03:33:00.407000,2012-01-23 03:42:04.264990,543.86,58_cve
53.32,-60.46,146.16,23.98,8.76464e-05,2012-01-23 03:59:00,2012-01-23 03:33:00.407000,2012-01-23 03:51:31.000794,1110.59,58_gbr
49.39,-82.32,143.92,22.98,8.76464e-05,2012-01-23 03:59:00,2012-01-23 03:33:00.407000,2012-01-23 03:41:42.819871,522.41,58_kap
37.93,-75.47,42.31,12.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:21:51.000317,119.83,59_wal
37.1,-77.95,41.15,12.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:23:15.000446,203.83,59_bks
38.86,-99.39,45.05,11.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:21:32.152139,100.98,59_fhe
49.39,-82.32,53.12,12.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:21:11.006255,79.83,59_kap
52.16,-106.53,59.2,11.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:30:39.001513,647.83,59_sas
53.98,-122.59,66.23,9.73,8.5254e-05,2012-03-10 17:44:00,2012-03-10 17:19:51.173000,2012-03-10 17:22:36.000353,164.83,59_pgr
37.93,-75.47,41.06,13.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:24:17.810314,519.07,60_wal
37.1,-77.95,39.92,13.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:19:51.000231,252.26,60_bks
38.86,-99.39,44.1,12.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:21:44.014685,365.27,60_fhe
38.86,-99.39,44.1,12.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:19:47.163548,248.42,60_fhw
43.27,-120.36,56.82,10.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:27:02.468675,683.73,60_cve
43.27,-120.36,56.82,10.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:27:11.193803,692.45,60_cvw
53.32,-60.46,58.94,14.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:19:47.001135,248.26,60_gbr
52.16,-106.53,58.22,11.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:19:24.042140,225.3,60_sas
53.98,-122.59,65.38,10.68,7.97872e-05,2012-03-13 17:41:00,2012-03-13 17:15:38.740000,2012-03-13 17:23:33.090732,474.35,60_pgr
53.98,-122.59,99.53,22.97,7.79404e-05,2012-07-19 05:58:00,2012-07-19 05:43:01.390000,2012-07-19 05:47:00.747588,239.36,61_pgr
37.93,-75.47,17.28,12.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:26:52.374787,17.58,62_wal
37.1,-77.95,17.64,12.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:30:38.367657,243.57,62_bks
38.86,-99.39,32.34,11.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:27:30.437213,55.64,62_fhe
38.86,-99.39,32.34,11.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:26:55.881735,21.08,62_fhw
43.27,-120.36,48.69,9.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:28:50.243897,135.45,62_cve
43.27,-120.36,48.69,9.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:29:10.944624,156.15,62_cvw
52.16,-106.53,42.58,10.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:28:27.111617,112.31,62_sas
53.98,-122.59,52.19,9.53,6.94831e-05,2012-07-08 16:32:00,2012-07-08 16:26:34.797000,2012-07-08 16:26:51.075383,16.28,62_pgr
38.86,-99.39,127.47,21.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:40:50.709762,907.63,63_fhe
43.27,-120.36,111.22,19.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:36:04.602188,621.53,63_cve
43.27,-120.36,111.22,19.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:44:53.647907,1150.57,63_cvw
49.39,-82.32,129.61,22.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:27:19.002488,95.93,63_kap
52.16,-106.53,116.47,21.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:27:24.000771,100.92,63_sas
53.98,-122.59,106.91,19.88,6.40267e-05,2012-03-09 03:53:00,2012-03-09 03:25:43.077000,2012-03-09 03:27:15.000651,91.92,63_pgr
37.93,-75.47,69.12,7.73,6.42995e-05,2012-07-05 11:44:00,2012-07-05 11:41:33.313000,2012-07-05 11:43:20.236758,106.92,64_wal
38.86,-99.39,86.26,6.73,6.42995e-05,2012-07-05 11:44:00,2012-07-05 11:41:33.313000,2012-07-05 11:42:43.220526,69.91,64_fhe
53.32,-60.46,57.49,8.73,6.42995e-05,2012-07-05 11:44:00,2012-07-05 11:41:33.313000,2012-07-05 11:42:29.000515,55.69,64_gbr
37.93,-75.47,52.73,16.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:51:55.062869,137.22,65_wal
38.86,-99.39,34.9,15.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:50:40.946384,63.1,65_fhe
38.86,-99.39,34.9,15.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:50:53.634854,75.79,65_fhw
43.27,-120.36,26.54,13.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:49:53.378202,15.53,65_cve
43.27,-120.36,26.54,13.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:51:18.003863,100.16,65_cvw
52.16,-106.53,39.05,14.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:49:57.109978,19.26,65_sas
53.98,-122.59,36.04,13.93,6.17183e-05,2012-07-28 20:56:00,2012-07-28 20:49:37.847000,2012-07-28 20:50:21.037819,43.19,65_pgr
37.93,-75.47,78.64,6.87,5.69964e-05,2012-07-02 10:52:00,2012-07-02 10:46:35.117000,2012-07-02 10:48:30.000897,114.88,68_wal
43.27,-120.36,69.6,18.03,5.68495e-05,2012-08-18 01:02:00,2012-08-18 00:56:42.270000,2012-08-18 00:58:35.532448,113.26,69_cve
43.27,-120.36,69.6,18.03,5.68495e-05,2012-08-18 01:02:00,2012-08-18 00:56:42.270000,2012-08-18 00:56:58.770693,16.5,69_cvw
53.98,-122.59,68.87,18.03,5.68495e-05,2012-08-18 01:02:00,2012-08-18 00:56:42.270000,2012-08-18 00:57:00.031952,17.76,69_pgr
53.32,-60.46,73.46,6.92,5.5401499999999995e-05,2012-07-04 09:55:00,2012-07-04 09:49:39.737000,2012-07-04 09:52:11.000986,151.26,70_gbr
53.98,-122.59,71.52,18.78,5.11623e-05,2012-05-17 01:47:00,2012-05-17 01:29:43.180000,2012-05-17 01:36:24.027741,400.85,71_pgr
37.1,-77.95,55.46,14.85,5.0994399999999994e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:46:52.385691,48.31,72_bks
38.86,-99.39,50.69,13.85,5.09944e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:47:01.569043,57.5,72_fhe
38.86,-99.39,50.69,13.85,5.0994399999999994e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:47:09.483922,65.41,72_fhw
43.27,-120.36,56.05,11.85,5.09944e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:47:04.769447,60.7,72_cve
49.39,-82.32,64.41,14.85,5.0994399999999994e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:46:52.378060,48.31,72_kap
53.98,-122.59,66.73,11.85,5.09944e-05,2012-10-22 18:51:00,2012-10-22 18:46:04.073000,2012-10-22 18:46:51.089207,47.02,72_pgr
37.93,-75.47,61.01,8.53,4.8581e-05,2012-05-09 12:32:00,2012-05-09 12:25:39.557000,2012-05-09 12:27:33.000253,113.44,73_wal
37.1,-77.95,62.99,8.53,4.8581e-05,2012-05-09 12:32:00,2012-05-09 12:25:39.557000,2012-05-09 12:29:24.000489,224.44,73_bks
38.86,-99.39,79.39,7.53,4.8581e-05,2012-05-09 12:32:00,2012-05-09 12:25:39.557000,2012-05-09 12:27:43.481323,123.92,73_fhe
37.93,-75.47,65.24,18.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:07:30.000275,132.31,75_wal
38.86,-99.39,46.54,17.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:07:19.734700,122.05,75_fhe
38.86,-99.39,46.54,17.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:05:40.539293,22.85,75_fhw
43.27,-120.36,32.61,15.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:07:22.998223,125.31,75_cve
43.27,-120.36,32.61,15.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:07:16.925174,119.24,75_cvw
49.39,-82.32,59.24,18.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:06:47.001033,89.31,75_kap
52.16,-106.53,44.87,16.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:06:42.000277,84.31,75_sas
53.98,-122.59,37.85,15.15,4.69232e-05,2012-07-04 22:09:00,2012-07-04 22:05:17.687000,2012-07-04 22:06:36.000848,78.31,75_pgr
37.93,-75.47,57.09,17.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:27.001013,50.91,76_wal
37.1,-77.95,55.09,17.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:39.000977,62.91,76_bks
38.86,-99.39,39.02,16.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:07.944095,31.85,76_fhe
38.86,-99.39,39.02,16.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:02:53.392173,17.3,76_fhw
43.27,-120.36,29.3,14.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:28.888287,52.8,76_cve
43.27,-120.36,29.3,14.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:02:53.394012,17.3,76_cvw
53.32,-60.46,67.99,18.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:02:55.000941,18.91,76_gbr
49.39,-82.32,54.01,17.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:19.004977,42.91,76_kap
52.16,-106.53,42.05,15.08,4.15717e-05,2012-05-09 21:05:00,2012-05-09 21:02:36.093000,2012-05-09 21:03:57.001399,80.91,76_sas
37.93,-75.47,41.29,16.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:48.000923,69.37,77_wal
38.86,-99.39,24.11,15.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:28.822845,50.2,77_fhe
43.27,-120.36,20.31,13.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:58.833718,80.21,77_cve
43.27,-120.36,20.31,13.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:52.687663,74.06,77_cvw
53.32,-60.46,54.12,17.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:59.000477,80.37,77_gbr
52.16,-106.53,31.16,14.12,3.83189e-05,2012-07-02 20:07:00,2012-07-02 20:02:38.627000,2012-07-02 20:03:45.000308,66.37,77_sas
37.1,-77.95,60.8,10.5,3.56065e-05,2012-11-21 15:30:00,2012-11-21 15:22:56.600000,2012-11-21 15:25:02.941570,126.34,78_bks
37.93,-75.47,45.38,12.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:15.002057,59.86,79_wal
37.1,-77.95,44.24,12.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:33.001112,77.86,79_bks
38.86,-99.39,48.01,11.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:35.220757,80.08,79_fhe
38.86,-99.39,48.01,11.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:26.122836,70.98,79_fhw
43.27,-120.36,60.19,9.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:40:53.280119,278.14,79_cve
53.32,-60.46,63.22,13.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:35.001014,79.86,79_gbr
52.16,-106.53,62.17,11.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:38:42.125987,146.98,79_sas
53.98,-122.59,69.06,9.77,3.39486e-05,2012-03-02 17:46:00,2012-03-02 17:36:15.143000,2012-03-02 17:37:30.065537,74.92,79_pgr
37.93,-75.47,19.46,13.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:34.003608,17.54,80_wal
38.86,-99.39,18.6,12.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:37.617405,21.16,80_fhe
38.86,-99.39,18.6,12.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:32.785554,16.33,80_fhw
43.27,-120.36,33.14,10.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:32.716253,16.26,80_cve
43.27,-120.36,33.14,10.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:32.717081,16.26,80_cvw
52.16,-106.53,32.59,11.92,3.47146e-05,2012-06-03 17:55:00,2012-06-03 17:53:16.460000,2012-06-03 17:53:33.082365,16.62,80_sas
37.93,-75.47,60.39,11.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:46:17.609187,1275.9,81_wal
37.1,-77.95,60.26,11.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:31:40.372663,398.66,81_bks
38.86,-99.39,70.42,10.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:37:53.954410,772.24,81_fhe
38.86,-99.39,70.42,10.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:26:51.739614,110.03,81_fhw
43.27,-120.36,85.0,8.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 16:02:02.165331,2220.46,81_cve
43.27,-120.36,85.0,8.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:49:52.881300,1491.17,81_cvw
53.32,-60.46,73.65,12.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:42:21.240396,1039.53,81_gbr
53.98,-122.59,92.28,8.08,3.22067e-05,2012-01-19 16:05:00,2012-01-19 15:25:01.710000,2012-01-19 15:34:08.032209,546.32,81_pgr
37.93,-75.47,47.48,11.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:16:09.000779,100.74,83_wal
37.1,-77.95,48.13,11.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:17:06.001013,157.74,83_bks
38.86,-99.39,62.5,10.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:17:29.440958,181.18,83_fhe
38.86,-99.39,62.5,10.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:19:37.934008,309.67,83_fhw
49.39,-82.32,59.45,11.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:15:27.007833,58.75,83_kap
52.16,-106.53,73.12,9.35,2.83034e-05,2012-03-14 15:21:00,2012-03-14 15:14:28.260000,2012-03-14 15:17:18.000929,169.74,83_sas
37.93,-75.47,31.88,15.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:15:39.000441,23.29,84_wal
37.1,-77.95,29.75,15.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:16:57.000602,101.29,84_bks
38.86,-99.39,17.62,14.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:15:37.256476,21.55,84_fhe
38.86,-99.39,17.62,14.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:15:31.517506,15.81,84_fhw
43.27,-120.36,22.48,12.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:16:56.484220,100.78,84_cve
43.27,-120.36,22.48,12.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:16:47.649176,91.94,84_cvw
52.16,-106.53,29.16,13.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:16:51.000330,95.29,84_sas
53.98,-122.59,32.71,12.3,2.94051e-05,2012-07-01 19:18:00,2012-07-01 19:15:15.707000,2012-07-01 19:16:51.000709,95.29,84_pgr
37.93,-75.47,19.31,13.43,2.8083e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:15.046227,20.19,86_wal
37.1,-77.95,18.18,13.43,2.8083000000000002e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:12.000885,17.15,86_bks
38.86,-99.39,26.07,12.43,2.8083e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:23.808888,28.96,86_fhe
38.86,-99.39,26.07,12.43,2.8083000000000002e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:15.023937,20.17,86_fhw
43.27,-120.36,41.68,10.43,2.8083e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:10.948989,16.1,86_cve
43.27,-120.36,41.68,10.43,2.8083000000000002e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:20.900317,26.05,86_cvw
52.16,-106.53,39.14,11.43,2.8083e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:20.721018,25.87,86_sas
53.98,-122.59,47.78,10.43,2.8083000000000002e-05,2012-07-27 17:26:00,2012-07-27 17:19:54.853000,2012-07-27 17:20:20.733884,25.88,86_pgr
37.93,-75.47,77.05,7.05,2.70547e-05,2012-07-07 11:03:00,2012-07-07 11:00:46.617000,2012-07-07 11:01:24.000320,37.38,87_wal
53.32,-60.46,63.81,8.05,2.7054699999999997e-05,2012-07-07 11:03:00,2012-07-07 11:00:46.617000,2012-07-07 11:01:03.000335,16.38,87_gbr
38.86,-99.39,35.19,11.2,2.55122e-05,2012-06-28 16:12:00,2012-06-28 16:11:04.853000,2012-06-28 16:11:20.168390,15.32,89_fhe
38.86,-99.39,35.19,11.2,2.55122e-05,2012-06-28 16:12:00,2012-06-28 16:11:04.853000,2012-06-28 16:11:20.312926,15.46,89_fhw
53.98,-122.59,62.29,18.17,2.50295e-05,2012-07-05 01:10:00,2012-07-05 01:00:01.373000,2012-07-05 01:08:51.000703,529.63,90_pgr
37.93,-75.47,55.81,9.32,2.4483899999999998e-05,2012-08-17 13:19:00,2012-08-17 13:17:15.157000,2012-08-17 13:17:31.150384,15.99,91_wal
38.86,-99.39,74.49,8.32,2.44839e-05,2012-08-17 13:19:00,2012-08-17 13:17:15.157000,2012-08-17 13:18:09.246793,54.09,91_fhe
37.93,-75.47,61.3,8.4,2.344510000000001e-05,2012-07-04 12:24:00,2012-07-04 12:09:52.803000,2012-07-04 12:20:51.000933,658.2,93_wal
38.86,-99.39,79.16,7.4,2.344510000000001e-05,2012-07-04 12:24:00,2012-07-04 12:09:52.803000,2012-07-04 12:11:13.761337,80.96,93_fhe
43.27,-120.36,91.33,5.4,2.344510000000001e-05,2012-07-04 12:24:00,2012-07-04 12:09:52.803000,2012-07-04 12:11:58.074726,125.27,93_cve
53.98,-122.59,117.63,4.28,2.38543e-05,2012-10-08 11:17:00,2012-10-08 11:13:09.987000,2012-10-08 11:13:27.097235,17.11,95_pgr
37.93,-75.47,52.08,14.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:45.000453,15.44,99_wal
37.1,-77.95,50.2,14.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:45.001025,15.44,99_bks
38.86,-99.39,44.95,13.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:46.907488,17.35,99_fhe
38.86,-99.39,44.95,13.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:47.071934,17.51,99_fhw
43.27,-120.36,50.58,11.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:55.309459,25.75,99_cve
52.16,-106.53,57.8,13.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:13:45.000771,15.44,99_sas
53.98,-122.59,61.19,11.27,2.21545e-05,2012-03-05 19:16:00,2012-03-05 19:13:29.557000,2012-03-05 19:14:45.000586,75.44,99_pgr
43.27,-120.36,68.07,14.2,0.000385458,2013-11-05 22:12:00,2013-11-05 22:11:01.463000,2013-11-05 22:11:35.359138,33.9,100_cve
43.27,-120.36,68.07,14.2,0.00038545800000000004,2013-11-05 22:12:00,2013-11-05 22:11:01.463000,2013-11-05 22:11:35.499123,34.04,100_cvw
53.98,-122.59,75.82,14.2,0.000385458,2013-11-05 22:12:00,2013-11-05 22:11:01.463000,2013-11-05 22:11:18.074829,16.61,100_pgr
38.86,-99.39,85.17,20.18,0.00032464099999999997,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:07:40.284765,407.58,101_fhw
43.27,-120.36,68.94,18.18,0.000324641,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:05:33.302021,280.6,101_cve
43.27,-120.36,68.94,18.18,0.00032464099999999997,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:05:27.608894,274.91,101_cvw
53.32,-60.46,99.55,22.18,0.000324641,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:06:56.650629,363.95,101_gbr
52.16,-106.53,76.61,19.18,0.00032464099999999997,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:06:59.792493,367.09,101_sas
53.98,-122.59,66.86,18.18,0.000324641,2013-05-14 01:11:00,2013-05-14 01:00:52.703000,2013-05-14 01:05:27.078809,274.38,101_pgr
37.93,-75.47,22.6,12.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:52:42.020409,61.38,102_wal
37.1,-77.95,23.15,12.08,0.000288461,2013-05-13 16:05:00,2013-05-13 15:51:40.643000,2013-05-13 15:53:24.252006,103.61,102_bks
